stop_id,stop_name,stop_lat,stop_lon,zone_id
562,AREIAS IV ,41.566998,-8.371871,1
563,AREIAS IV,41.566994,-8.371785,1
564,AREIAS III,41.568672,-8.370773,1
565,AREIAS III,41.568680,-8.370849,1
566,AREIAS II,41.569584,-8.370794,1
567,AREIAS II ,41.569576,-8.370875,1
568,ESTRADA S PEDRO II (ARCO),41.554287,-8.381322,1
569,ESTRADA S PEDRO II (ARCO),41.554279,-8.381427,1
570,ESTRADA S PEDRO I,41.558041,-8.381417,1
571,ESTRADA S PEDRO I,41.558064,-8.381511,1
572,OUTEIRO III ,41.561104,-8.378358,1
573,OUTEIRO III ,41.561031,-8.378520,1
574,OUTEIRO II ,41.561836,-8.376900,1
575,OUTEIRO II ,41.561893,-8.376940,1
576,OUTEIRO I,41.563297,-8.375618,1
577,OUTEIRO I,41.563389,-8.375633,1
578,IGREJA (ROSSINHAS),41.562920,-8.373929,1
579,IGREJA (ROSSINHAS),41.563004,-8.373828,1
580,CASA NOVA,41.565983,-8.471367,2
581,CASA NOVA,41.566040,-8.471375,2
582,DEVESA I (CEMITÉRIO),41.586323,-8.462035,2
583,DEVESA I (CEMITÉRIO),41.586266,-8.461822,2
584,DEVESA II,41.585758,-8.464823,2
585,DEVESA II,41.585682,-8.464813,2
586,CACHADA I,41.585854,-8.465433,2
587,CACHADA II,41.585949,-8.466718,2
588,BOUÇA I,41.585590,-8.470921,2
589,BOUÇA I,41.585533,-8.470914,2
590,BOUÇA II ,41.584141,-8.472824,2
591,BOUÇA II,41.584141,-8.472709,2
592,BOUÇA III,41.583012,-8.473806,2
593,BOUÇA III,41.582939,-8.473780,2
594,RUÃES,41.581509,-8.475170,2
595,CIMA I,41.560555,-8.446783,1
596,RUÃES (S MARTINHO TIBÃES-VERDES),41.580040,-8.476050,2
597,RUÃES (S MARTINHO TIBÃES-VERDES),41.580093,-8.475968,2
598,S MARTINHO TIBÃES (SOBRADO II),41.577084,-8.476442,2
599,S MARTINHO TIBÃES (SOBRADO II),41.577076,-8.476368,2
600,S MARTINHO TIBÃES (SOBRADO I),41.574150,-8.476846,2
601,S MARTINHO TIBÃES (SOBRADO I),41.574703,-8.476661,2
602,S MARTINHO TIBÃES (SENHORA DO Ó),41.571651,-8.477155,2
603,S MARTINHO TIBÃES (SENHORA DO Ó),41.571644,-8.477077,2
604,S MARTINHO TIBÃES (BARROSA),41.567982,-8.477646,2
605,S MARTINHO TIBÃES (BARROSA),41.567978,-8.477565,2
606,CASTELHANO,41.565426,-8.477378,2
607,CASTELHANO,41.565498,-8.477207,2
608,SEIXIDO (ASSENTO),41.566849,-8.482119,2
609,SEIXIDO (ASSENTO),41.566792,-8.482146,2
610,ASSENTO,41.567684,-8.485530,2
611,ASSENTO ,41.567577,-8.485465,2
612,VEIGA II,41.566593,-8.489681,2
613,VEIGA II,41.566525,-8.489689,2
614,SENHORA DA GRAÇA (CAPELA),41.567188,-8.493102,2
615,SENHORA DA GRAÇA (CAPELA),41.567104,-8.493015,2
616,CRUZINHA,41.566425,-8.495868,2
617,CRUZINHA,41.566414,-8.495680,2
618,PARADELA (SARRIDO BAIXO),41.565010,-8.498903,2
619,PARADELA (SARRIDO BAIXO),41.564922,-8.499018,2
620,SARRIDO,41.565067,-8.501523,2
621,SARRIDO,41.565056,-8.501665,2
622,S MARTINHO TIBÃES (CRUZAMENTO),41.566013,-8.477805,2
623,S MARTINHO TIBÃES (CRUZAMENTO),41.566021,-8.477898,2
624,MOSTEIRO I ,41.562824,-8.477471,2
625,MOSTEIRO I,41.562824,-8.477366,2
626,MOSTEIRO II ,41.560951,-8.477517,2
627,MOSTEIRO II ,41.560951,-8.477433,2
628,SENHOR SOCORRO II (P MOURÃO),41.573112,-8.419767,1
629,SENHOR SOCORRO II (P MOURÃO),41.573151,-8.419842,1
630,SENHOR SOCORRO III,41.574528,-8.418561,1
631,SENHOR SOCORRO III,41.574417,-8.418481,1
632,SENHOR SOCORRO IV (ORTIGUEIRA),41.576401,-8.416120,1
633,SENHOR SOCORRO IV (ORTIGUEIRA),41.576481,-8.416119,1
634,SENHOR SOCORRO V (LIMITE 1/2),41.576954,-8.413035,1
635,SENHOR SOCORRO V (LIMITE 2/1),41.577034,-8.413060,2
636,IMAC CONCEIÇÃO I (ALMINHAS),41.578156,-8.409386,2
637,IMAC CONCEIÇÃO I (ALMINHAS),41.578175,-8.409467,2
638,IMAC CONCEIÇÃO II (OUTEIRO),41.579552,-8.408570,2
639,IMAC CONCEIÇÃO II (OUTEIRO),41.579586,-8.408660,2
640,IMAC CONCEIÇÃO III ,41.580811,-8.406865,2
641,IMAC CONCEIÇÃO III,41.580849,-8.406918,2
642,IMAC CONCEIÇÃO IV (EIRA VELHA),41.583260,-8.404761,2
643,IMAC CONCEIÇÃO IV (EIRA VELHA),41.583302,-8.404865,2
644,IMAC CONCEIÇÃO V ,41.585957,-8.402150,2
645,IMAC CONCEIÇÃO V,41.585953,-8.402433,2
646,IMAC CONCEIÇÃO VI (JUNTA),41.586861,-8.400003,2
647,IMAC CONCEIÇÃO VI (JUNTA),41.586952,-8.400033,2
648,IMAC CONCEIÇÃO VII ,41.586960,-8.398404,2
649,IMAC CONCEIÇÃO VII,41.587032,-8.398403,2
650,IMAC CONCEIÇÃO VIII (PEGADA),41.586136,-8.396290,2
651,IMAC CONCEIÇÃO VIII (PEGADA),41.586159,-8.396201,2
652,IMAC CONCEIÇÃO IX (IGREJA),41.585598,-8.394728,2
653,IMAC CONCEIÇÃO IX (IGREJA),41.585644,-8.394836,2
654,IMAC CONCEIÇÃO X (RENDA),41.586304,-8.392088,2
655,IMAC CONCEIÇÃO X (RENDA),41.586353,-8.392137,2
656,IMAC CONCEIÇÃO XI ,41.588184,-8.388049,2
657,IMAC CONCEIÇÃO XI,41.588200,-8.388157,2
658,IMAC CONCEIÇÃO XII (ALDEIA RIO),41.590851,-8.386962,2
659,IMAC CONCEIÇÃO XII (ALDEIA RIO),41.590897,-8.387014,2
660,IMAC CONCEIÇÃO XIII (PENELA),41.592571,-8.383562,2
661,IMAC CONCEIÇÃO XIII (PENELA),41.592632,-8.383586,2
662,IMAC CONCEIÇÃO XIV ,41.593460,-8.380658,2
663,IMAC CONCEIÇÃO XIV ,41.593521,-8.380690,2
664,SOUTO I (BARRANHA),41.594299,-8.379156,2
665,SOUTO I (BARRANHA),41.594341,-8.379254,2
666,SOUTO II,41.596066,-8.376254,2
667,SOUTO II,41.596153,-8.376222,2
669,1º DE MAIO I,41.598812,-8.373341,2
670,SANTA LUCRÉCIA II,41.599377,-8.378936,2
671,SANTA LUCRÉCIA II,41.599323,-8.379015,2
672,SANTA LUCRÉCIA III,41.600567,-8.380242,2
673,SANTA LUCRÉCIA III,41.600559,-8.380334,2
674,DOMINGOS SOARES I (ESCOLA),41.603428,-8.381421,2
675,DOMINGOS SOARES I (ESCOLA),41.603405,-8.381508,2
676,17 DE DEZEMBRO (CELEIRÓS),41.514668,-8.455961,2
680,DOMINGOS SOARES V (NAVARRA),41.609791,-8.385807,2
681,MARGINAL IV,41.601830,-8.416031,2
682,REAIS IV (MONTINHO),41.601425,-8.367192,2
683,MARGINAL V,41.603119,-8.408253,2
684,ALBERTO SEPÚLVEDA II (IGREJA),41.607346,-8.381029,2
685,MARGINAL V,41.603127,-8.408356,2
686,ALBERTO SEPÚLVEDA IV,41.607025,-8.371168,2
687,REAIS I (PAÇO),41.606449,-8.370520,2
688,REAIS II,41.603645,-8.370299,2
689,REAIS III,41.603039,-8.369062,2
690,SENHOR PASSOS II (PADRÃO),41.601936,-8.363419,2
691,SENHOR PASSOS II (PADRÃO),41.602001,-8.363497,2
692,SENHOR PASSOS III,41.602348,-8.360379,2
693,SENHOR PASSOS III,41.602402,-8.360442,2
694,SENHOR PASSOS IV,41.603508,-8.358546,2
695,SENHOR PASSOS IV,41.603546,-8.358615,2
696,SENHOR PASSOS V (CRESPOS),41.604847,-8.356937,2
697,SENHOR PASSOS V (CRESPOS),41.604885,-8.357011,2
698,AVELIANA (VENDA NOVA),41.604214,-8.354369,2
700,PRINCIPAL I (TROBISCAL),41.603695,-8.351816,2
702,PRINCIPAL II (ESCOLA),41.604321,-8.345762,2
704,PRINCIPAL III (BOUÇA),41.603699,-8.342628,2
706,PRINCIPAL IV (PASSOS),41.603577,-8.339732,2
708,MATINHO,41.607052,-8.338023,2
710,MATINHO (POUSADA),41.608257,-8.335815,2
711,SANTO ANDRÉ III (P INDUSTRIAL),41.598415,-8.412481,2
713,BALTAZAR A SIMÕES,41.599483,-8.414256,2
714,MARCHANTE ,41.611866,-8.337572,2
715,RABUÍDE (CRUZAMENTO),41.613453,-8.336297,2
716,GREGOSSA,41.615108,-8.340334,2
717,PONTE DO PORTO,41.614902,-8.342214,2
718,AVELIANA I,41.613106,-8.346167,2
719,AVELIANA II ,41.610371,-8.349219,2
720,AVELIANA III ,41.608017,-8.353711,2
722,BALTAZAR A SIMÕES,41.599361,-8.414103,2
723,BALBEIRA I ,41.591366,-8.387188,2
724,BALBEIRA II,41.592403,-8.386814,2
725,BALBEIRA III,41.593643,-8.386376,2
726,BALBEIRA IV,41.594341,-8.387967,2
727,BALBEIRA V ,41.593143,-8.388308,2
728,BALBEIRA VI,41.592583,-8.389396,2
729,15 DE AGOSTO,41.593784,-8.395387,2
730,25 DE ABRIL I,41.594398,-8.398872,2
731,25 DE ABRIL II,41.595222,-8.400760,2
732,25 DE ABRIL III,41.597080,-8.400959,2
733,25 DE ABRIL IV,41.598534,-8.401381,2
734,25 DE ABRIL V ,41.600540,-8.402521,2
735,PRESA I (MONTE OURO),41.601292,-8.405574,2
736,PRESA II,41.596523,-8.408789,2
737,INDUSTRIA I (PRESA),41.594044,-8.409368,2
738,SANTO ANDRÉ III (P INDUSTRIAL),41.598400,-8.412608,2
739,GIESTAL III (OUTEIRAL),41.591412,-8.407148,2
740,GIESTAL III (OUTEIRAL),41.591389,-8.407220,2
741,GIESTAL II ,41.589771,-8.401665,2
742,GIESTAL II ,41.589718,-8.401688,2
743,GIESTAL I,41.587753,-8.398043,2
744,GIESTAL I,41.587681,-8.398029,2
745,INDUSTRIA II (ENT P INDUSTRIAL),41.594574,-8.414701,2
746,INDUSTRIA III (VALE),41.597488,-8.418276,2
747,INDUSTRIA III (VALE),41.597572,-8.418178,2
748,MOINHOS (CAPELA),41.600445,-8.419528,2
749,MOINHOS (CAPELA),41.600430,-8.419673,2
750,RIBEIRO (MOINHOS),41.600712,-8.421507,2
751,EIRA VEDRA IV ,41.600536,-8.423932,2
752,EIRA VEDRA IV ,41.600513,-8.423862,2
753,EIRA VEDRA III (CARVALHO),41.598061,-8.426034,2
754,EIRA VEDRA III (CARVALHO),41.598019,-8.425965,2
755,EIRA VEDRA II (COUCINHEIRO),41.597298,-8.427079,2
756,EIRA VEDRA II (COUCINHEIRO),41.597282,-8.427016,2
757,CÁVADO X (SAGANHA),41.595623,-8.428570,2
758,CÁVADO X (SAGANHA),41.595673,-8.428411,2
759,CÁVADO IX ,41.592709,-8.428676,2
760,CÁVADO IX ,41.592686,-8.428581,2
761,CÁVADO VIII (LIMITE 2/1),41.590229,-8.429480,2
762,CÁVADO VIII (LIMITE 1/2),41.590229,-8.429377,1
763,CÁVADO VII ,41.586422,-8.429122,1
764,CÁVADO VII,41.586376,-8.429212,1
765,CÁVADO VI (MULA),41.582424,-8.428232,1
766,CÁVADO VI (MULA),41.582405,-8.428078,1
767,CÁVADO V,41.580204,-8.427309,1
768,CÁVADO V,41.580284,-8.427146,1
769,CÁVADO IV (INFANTÁRIO),41.579189,-8.426835,1
770,CÁVADO IV (INFANTÁRIO),41.579208,-8.426731,1
771,CÁVADO III ,41.577728,-8.426123,1
772,CÁVADO III ,41.577785,-8.426055,1
773,CÁVADO II (ESCOLA),41.575665,-8.425034,1
774,CÁVADO II (ESCOLA),41.575722,-8.424917,1
775,CÁVADO XI (SENHOR DO RIO),41.599880,-8.428958,2
776,CÁVADO XI (SENHOR DO RIO),41.599991,-8.429080,2
777,CÁVADO XII ,41.602131,-8.428743,2
778,CÁVADO XII,41.602142,-8.428851,2
779,CÁVADO XIII (PONTE DO BICO),41.603569,-8.428378,2
780,CÁVADO XIII (PONTE DO BICO),41.603451,-8.428304,2
782,MARGINAL I ,41.604225,-8.429333,2
784,MARGINAL II ,41.603687,-8.431692,2
786,MARGINAL III (QUINTA DOS INGLESES),41.602001,-8.436511,2
787,PAÇO PALMEIRA (BRAC AUGUSTA),41.596794,-8.433057,2
789,PAÇO PALMEIRA (PINHAL),41.598347,-8.434594,2
791,PAÇO PALMEIRA (VERDASCA),41.599590,-8.435801,2
793,PAÇO PALMEIRA (SECURITAS),41.593094,-8.431545,2
795,EST BOM JESUS (LIMITE 1/2),41.556934,-8.378238,1
796,EST BOM JESUS (LIMITE 2/1),41.556911,-8.378338,2
797,EST BOM JESUS (CASTELOS),41.557056,-8.376981,2
798,EST BOM JESUS (CASTELOS),41.557106,-8.377124,2
799,RIO MAU II (ESTRADA ESPINHO),41.548859,-8.369662,2
800,RIO MAU II (ESTRADA ESPINHO),41.548893,-8.369598,2
801,RIO MAU IV (CRUZAMENTO),41.546391,-8.364631,2
802,S MARTINHO I (CACHADA),41.548992,-8.364315,2
803,S MARTINHO I (CACHADA),41.549030,-8.364415,2
804,S MARTINHO II,41.552769,-8.355877,2
805,S MARTINHO II,41.552841,-8.355809,2
806,IMAC CONCEIÇÃO I (CARREIRA TIRO),41.554310,-8.352596,2
807,IMAC CONCEIÇÃO I (CARREIRA TIRO),41.554363,-8.352607,2
808,IMAC CONCEIÇÃO II (SANDIM),41.554115,-8.347583,2
809,IMAC CONCEIÇÃO II (SANDIM),41.554176,-8.347584,2
810,IGREJA II,41.552898,-8.336510,2
811,IGREJA IV (ESCOLA),41.551796,-8.332604,2
812,IGREJA IV (ESCOLA),41.551716,-8.332513,2
813,LAGEOSA I,41.552334,-8.329778,2
814,LAGEOSA I,41.552387,-8.329774,2
815,LAGEOSA II (FONTENÁRIO),41.552284,-8.327262,2
816,LAGEOSA II (FONTENÁRIO),41.552303,-8.327157,2
817,LAGEOSA III (MONTE),41.550346,-8.325054,2
818,LAGEOSA III (MONTE),41.550377,-8.324916,2
819,LAGEOSA IV,41.548290,-8.324853,2
820,LAGEOSA IV,41.548279,-8.324779,2
821,LAGEOSA V (PORTUGUEDIZ),41.542210,-8.321327,2
822,SANTO ANDRÉ I (P INDUSTRIAL),41.594810,-8.414672,2
824,REQUEIXO I (BATOCAS),41.557224,-8.333705,2
826,REQUEIXO II,41.557362,-8.330232,2
828,RANHÓ I (FARMÁCIA),41.556526,-8.327413,2
830,RANHÓ II,41.557476,-8.324908,2
832,RANHÓ III (IGREJA),41.559692,-8.321235,2
834,ANTÓNIO MACHADO I,41.560528,-8.313206,2
835,CARVALHEIRAS II,41.558125,-8.312239,2
837,ANTÓNIO MACHADO II,41.558685,-8.312673,2
838,REGADAS I (TANQUE),41.558662,-8.309504,2
840,REGADAS II (PALMEIRA),41.558704,-8.305237,2
841,RIO MAU III (ESTRADA ESPINHO),41.546562,-8.367400,2
842,ALVAR,41.557396,-8.298709,2
843,RIO MAU III (ESTRADA ESPINHO),41.546581,-8.367308,2
844,MARCO ,41.559593,-8.297900,2
845,BUSTELO I (CRUZAMENTO),41.561832,-8.307815,2
846,BUSTELO II,41.563850,-8.311180,2
848,ESPIRITO SANTO I (RIBEIRO),41.564392,-8.314072,2
849,IGREJA I,41.563457,-8.319782,2
850,IGREJA II (ESCOLA NOVA),41.561363,-8.321807,2
851,SOL I,41.521133,-8.451683,2
852,SOL I,41.521126,-8.451599,2
853,SOL II,41.520790,-8.453451,2
854,SOL II,41.520718,-8.453402,2
855,NOVA CELEIRÓS I (C FUTEBOL),41.520477,-8.455290,2
856,NOVA CELEIRÓS I (C FUTEBOL),41.520489,-8.455372,2
857,NOVA CELEIRÓS II,41.518761,-8.457208,2
858,NOVA CELEIRÓS II,41.518688,-8.457222,2
859,COMUNIDADES EMIGRANTES,41.517208,-8.457509,2
860,COMUNIDADES EMIGRANTES,41.517181,-8.457402,2
861,SANTA ANA I (DEVESA),41.513302,-8.458177,2
862,SANTA ANA I (DEVESA),41.513329,-8.458308,2
863,SANTA ANA II,41.512260,-8.459768,2
864,SANTA ANA II,41.512234,-8.459713,2
865,SANTA ANA III (SOUTO),41.511475,-8.461323,2
866,SANTA ANA III (SOUTO),41.511433,-8.461262,2
867,SANTA ANA IV,41.509605,-8.461721,2
868,SANTA ANA IV,41.509609,-8.461650,2
869,SANTA ANA V (IGREJA),41.507336,-8.463102,2
870,SANTA ANA V (IGREJA),41.507298,-8.463070,2
871,SANTA ANA VI,41.507076,-8.464948,2
872,SANTA ANA VI,41.507027,-8.464930,2
873,SANTA ANA VII,41.505192,-8.467744,2
874,SANTA ANA VII,41.505142,-8.467727,2
875,SANTA ANA VIII (REBOREDO),41.505821,-8.470467,2
876,SANTA ANA VIII (REBOREDO),41.505772,-8.470499,2
877,REBOREDO,41.506580,-8.473363,2
878,REBOREDO,41.506588,-8.473466,2
879,CALÇADA (MONTE),41.508808,-8.472997,2
880,CALÇADA (MONTE),41.508778,-8.473050,2
881,SOUTO DO EIDO,41.509048,-8.475157,2
882,SOUTO DO EIDO,41.509007,-8.475072,2
883,IGREJA I,41.509277,-8.477927,2
884,IGREJA I,41.509228,-8.477916,2
885,IGREJA II ,41.508282,-8.479390,2
886,IGREJA II,41.508228,-8.479371,2
887,S MARTINHO II (FRADELOS),41.505203,-8.476839,2
888,S MARTINHO II (FRADELOS),41.505226,-8.476759,2
889,LINHARES I ,41.502254,-8.474919,2
890,LINHARES I ,41.502300,-8.474855,2
891,LINHARES II (JUNTA PRISCOS) ,41.500332,-8.477268,2
892,LINHARES II (JUNTA PRISCOS) ,41.500332,-8.477175,2
895,LINHARES III (IGREJA),41.498905,-8.476947,2
896,LINHARES III (IGREJA),41.498905,-8.476862,2
897,LINHARES IV ,41.496487,-8.477185,2
898,LINHARES IV ,41.496529,-8.477110,2
899,LINHARES V (MARCO),41.492874,-8.474234,2
900,LINHARES V (MARCO),41.492863,-8.474143,2
901,LINHARES VII (CRUZAMENTO),41.488125,-8.473930,2
902,LINHARES VII (CRUZAMENTO),41.488186,-8.473939,2
903,OUTEIRO I,41.482639,-8.470307,2
904,OUTEIRO I,41.482689,-8.470249,2
905,OUTEIRO II,41.482784,-8.469418,2
906,PONTE PEDRINHA,41.538834,-8.433178,1
907,BARROS E SOARES IV,41.528732,-8.417980,1
908,BARROS E SOARES IV,41.528751,-8.417881,1
909,BARROS E SOARES V,41.526264,-8.418185,1
910,BARROS E SOARES V,41.526245,-8.418094,1
911,INDEPENDÊNCIA I,41.523960,-8.418777,1
912,INDEPENDÊNCIA I,41.524132,-8.418599,1
913,INDEPENDÊNCIA II (IGREJA),41.520504,-8.419497,1
914,INDEPENDÊNCIA II (IGREJA),41.520721,-8.419542,1
915,INDEPENDÊNCIA III (LIMITE 1/2),41.517067,-8.420225,1
916,INDEPENDÊNCIA III (LIMITE 2/1),41.517174,-8.420113,2
917,S TIAGO I ,41.514427,-8.420719,2
918,S TIAGO I,41.514641,-8.420631,2
919,GRANJAS I (CRUZAMENTO),41.511868,-8.420302,2
920,GRANJAS I (CRUZAMENTO),41.511803,-8.420192,2
921,GRANJAS II,41.510223,-8.420854,2
922,GRANJAS II,41.510387,-8.420792,2
923,GRANJAS III (RESSONDO),41.508434,-8.422819,2
924,GRANJAS III (RESSONDO),41.508354,-8.422783,2
925,GRANJAS IV,41.507702,-8.427087,2
926,GRANJAS IV,41.507687,-8.426746,2
927,ESPESSANDES I,41.507912,-8.429960,2
928,ESPESSANDES I,41.507854,-8.430147,2
929,PINHEIRO BICHO II,41.508705,-8.433827,2
930,PINHEIRO BICHO II,41.508816,-8.433993,2
931,PINHEIRO BICHO I (ALÉM RIO),41.510696,-8.433885,2
932,PINHEIRO BICHO I (ALÉM RIO),41.510826,-8.433967,2
933,VEIGA II,41.515862,-8.434024,2
934,VEIGA II,41.515858,-8.434106,2
935,VEIGA I (LIMITE 1/2),41.518795,-8.434238,1
936,VEIGA I (LIMITE 2/1),41.518803,-8.434153,2
937,BOUÇA II,41.521061,-8.433194,1
938,BOUÇA II,41.521088,-8.433282,1
939,BOUÇA I,41.524235,-8.430010,1
940,BOUÇA I,41.524273,-8.430080,1
941,JOSÉ A FERREIRA,41.530373,-8.426979,1
942,JOSÉ A FERREIRA,41.530437,-8.427173,1
943,ESTRADA I ,41.497829,-8.435072,2
944,ESTRADA I ,41.497967,-8.435072,2
945,ESTRADA II (POSTO MÉDICO),41.494011,-8.433382,2
946,ESTRADA II (POSTO MÉDICO),41.494019,-8.433288,2
947,ESTRADA III ,41.491253,-8.432426,2
948,ESTRADA III ,41.491245,-8.432510,2
949,REDONDÊLO (CORREIO),41.486938,-8.429017,2
950,REDONDÊLO (CORREIO),41.486374,-8.428510,2
951,S BENTINHO I (CRUZAMENTO),41.482193,-8.425865,2
952,S BENTINHO I (CRUZAMENTO),41.482201,-8.425993,2
953,S BENTINHO II (CARREIRO),41.480854,-8.426468,2
954,S BENTINHO II (CARREIRO),41.480873,-8.426549,2
955,ESCOLA (ESCUDEIROS),41.478458,-8.429198,2
956,GRANJA (ESCUDEIROS),41.478477,-8.428924,2
957,FERREIRA I (GRANJA),41.475132,-8.432408,2
958,FERREIRA II (QUEBRADAS),41.478947,-8.434169,2
959,PINHEIRO BICHO III (FIGUEIREDO),41.505802,-8.434888,2
960,PINHEIRO BICHO III (FIGUEIREDO),41.505802,-8.434795,2
